X,game_id,season
6963,21500976,2015
2104,21900298,2019
1180,12000044,2020
473,22000727,2020
6898,21501049,2015
5307,21601223,2016
1719,21900670,2019
3901,41700103,2017
289,22000903,2020
1347,21901277,2019
7921,21500031,2015
5095,21700062,2017
5373,21601160,2016
1692,21900702,2019
4070,21701083,2017
804,22000467,2020
7308,21500633,2015
2641,21801132,2018
3109,21800670,2018
1761,21900626,2019
4930,21700222,2017
412,22000777,2020
7597,21500350,2015
5768,21600756,2016
1886,21900513,2019
7437,21500510,2015
3556,21800221,2018
6788,21501163,2015
4713,21700438,2017
2527,41800143,2018
2034,21900359,2019
7493,21500444,2015
3025,21800755,2018
5782,21600751,2016
7139,21500654,2015
6382,21600148,2016
5089,21700056,2017
2422,11900058,2019
964,22000310,2020
5754,21600769,2016
5141,21700005,2017
3667,21800107,2018
1652,21900745,2019
7225,21500715,2015
6807,21501129,2015
7197,21500747,2015
4120,21701030,2017
1848,21900552,2019
594,22000021,2020
1323,21901301,2019
6476,21600064,2016
6635,41500316,2015
5080,21700074,2017
3302,21800475,2018
7,42000306,2020
561,22000067,2020
4388,21700762,2017
1679,21900714,2019
5664,21600872,2016
1384,21901243,2019
3578,21800192,2018
7143,21500802,2015
5489,21601036,2016
3940,21701204,2017
7298,21500653,2015
6828,21501119,2015
4042,21701113,2017
1042,22000218,2020
6422,21600113,2016
630,22000650,2020
763,22000505,2020
1812,21900589,2019
6474,21600062,2016
4023,21701137,2017
7049,21500893,2015
7210,21500730,2015
5674,21600864,2016
3443,21800335,2018
7036,21500897,2015
2021,21900373,2019
4084,21701068,2017
941,22000333,2020
803,22000466,2020
6500,21600029,2016
6529,21600002,2016
2066,21900333,2019
4695,21700462,2017
2262,21900136,2019
5894,21600638,2016
7817,21500124,2015
5823,21600705,2016
463,22000733,2020
1284,41900113,2019
3972,21701175,2017
2960,21800813,2018
7648,21500292,2015
6941,21500997,2015
7523,21500421,2015
4994,21700149,2017
6683,41500154,2015
7873,21500074,2015
1062,22000200,2020
5568,21600960,2016
4911,21700251,2017
1622,21900769,2019
6261,21600271,2016
5616,21600913,2016
4988,21700168,2017
7068,21500870,2015
3217,21800559,2018
1818,21900581,2019
4613,21700542,2017
6679,41500135,2015
3561,21800215,2018
493,22000704,2020
4906,21700246,2017
4966,21700178,2017
3763,21800005,2018
4484,21700672,2017
2798,21800975,2018
4744,21700408,2017
5166,11700063,2017
8021,11500026,2015
2511,41800165,2018
604,22000005,2020
6767,21501174,2015
7666,21500282,2015
2225,21900169,2019
1491,21900903,2019
1866,21900525,2019
4354,21700803,2017
802,22000465,2020
5041,21700110,2017
5217,11700011,2017
4243,21700909,2017
1231,41900304,2019
879,22000393,2020
7279,21500666,2015
3765,21800007,2018
4083,21701067,2017
6377,21600156,2016
2491,41800223,2018
6365,21600160,2016
2192,21900209,2019
7802,21500141,2015
6701,41500152,2015
1599,21900795,2019
1681,21900716,2019
1448,21900952,2019
7385,21500564,2015
4541,21700605,2017
382,22000809,2020
7510,21500425,2015
1454,21900941,2019
2138,21900260,2019
7359,21500579,2015
4136,21701018,2017
6708,41500171,2015
2829,21800950,2018
1196,12000027,2020
427,22000775,2020
3545,21800228,2018
3599,21800181,2018
137,22001033,2020
4006,21701152,2017
6712,41500161,2015
3639,21800136,2018
1072,22000181,2020
4753,21700402,2017
3625,21800152,2018
3820,11800021,2018
4199,21700952,2017
7758,21500181,2015
4659,21700497,2017
3138,21800631,2018
1110,22000133,2020
6283,21600249,2016
5714,21600818,2016
977,22000292,2020
2762,21801008,2018
6249,21600289,2016
883,22000383,2020
7284,21500658,2015
5554,21600979,2016
486,22000712,2020
7898,21500039,2015
428,22000762,2020
4746,21700410,2017
4118,21701045,2017
2601,21801168,2018
5977,21600555,2016
5816,21600713,2016
7960,11500094,2015
2257,21900145,2019
6420,21600111,2016
7257,21500688,2015
6433,21600094,2016
7332,21500613,2015
3482,21800287,2018
7755,21500178,2015
1211,12000008,2020
7893,21500048,2015
6405,21600123,2016
257,22000916,2020
2553,21801229,2018
3395,21800385,2018
3925,21701222,2017
4361,21700795,2017
7545,21500402,2015
4353,21700802,2017
917,22000359,2020
5952,21600585,2016
5104,21700041,2017
6847,21501092,2015
3065,21800712,2018
900,22000370,2020
7988,11500062,2015
3178,21800593,2018
5191,11700030,2017
3030,21800748,2018
352,22000829,2020
5851,21600688,2016
4740,21700404,2017
6769,21501176,2015
5085,21700067,2017
845,22000422,2020
6595,11600036,2016
4343,21700805,2017
6495,21600039,2016
1200,12000022,2020
753,22000527,2020
989,22000272,2020
4422,21700724,2017
3817,11800039,2018
6255,21600280,2016
6101,21600434,2016
5883,21600641,2016
3842,41700402,2017
6315,21600220,2016
4428,21700730,2017
2303,21900093,2019
4284,21700870,2017
3228,21800544,2018
1725,21900676,2019
7527,21500412,2015
2604,21801171,2018
7794,21500147,2015
7458,21500488,2015
2989,21800776,2018
549,22000072,2020
4996,21700151,2017
6631,41500403,2015
793,22000486,2020
1279,41900164,2019
2209,21900183,2019
4865,21700289,2017
7104,21500833,2015
140,22001035,2020
548,22000071,2020
3033,21800738,2018
5303,21601219,2016
663,22000625,2020
7202,21500738,2015
2663,21801112,2018
5100,21700051,2017
2026,21900378,2019
5595,21600943,2016
2797,21800985,2018
3622,21800149,2018
2321,21900069,2019
1442,21900946,2019
938,22000328,2020
2197,21900199,2019
7453,21500494,2015
1653,21900746,2019
4493,21700656,2017
7301,21500642,2015
4257,21700892,2017
2644,21801135,2018
6742,21501195,2015
815,22000449,2020
3396,21800386,2018
6484,21600053,2016
7336,21500604,2015
2487,41800204,2018
738,22000541,2020
1710,21900690,2019
1005,22000259,2020
3472,21800304,2018
4035,21701122,2017
2052,21900349,2019
5813,21600723,2016
1996,21900406,2019
4068,21701081,2017
7539,21500408,2015
1840,21900559,2019
6033,21600494,2016
3782,11800078,2018
1141,22000115,2020
3799,11800050,2018
559,22000065,2020
370,22000815,2020
5011,21700140,2017
7917,21500027,2015
1253,41900232,2019
6088,21600453,2016
4777,21700384,2017
1782,21900617,2019
4974,21700186,2017
1022,22000242,2020
5902,21600632,2016
1580,21900819,2019
3194,21800579,2018
4093,21701062,2017
5318,21601215,2016
1885,21900512,2019
2741,21801026,2018
5710,21600829,2016
669,22000614,2020
3126,21800647,2018
2439,11900034,2019
3670,21800110,2018
7161,21500774,2015
5175,11700048,2017
5479,21601056,2016
3921,41700161,2017
565,22000058,2020
3647,21800130,2018
6913,21501034,2015
6177,21600346,2016
4311,21700845,2017
720,22000555,2020
7983,11500064,2015
792,22000485,2020
8023,11500028,2015
3319,21800466,2018
5165,11700062,2017
7747,21500201,2015
1047,22000223,2020
1337,21901290,2019
2725,21801042,2018
4530,21700622,2017
615,22000015,2020
963,22000309,2020
4998,21700153,2017
1159,22000086,2020
437,22000757,2020
4024,21701124,2017
5697,21600847,2016
666,22000611,2020
3377,21800395,2018
3165,21800614,2018
5508,21601023,2016
3386,21800390,2018
6820,21501126,2015
737,22000538,2020
7464,21500478,2015
1366,21901260,2019
5550,21600975,2016
2065,21900332,2019
7246,21500706,2015
1224,41900403,2019
1712,21900692,2019
3285,21800493,2018
3089,21800680,2018
7312,21500637,2015
6128,21600400,2016
4781,21700370,2017
4569,21700580,2017
7847,21500096,2015
5769,21600757,2016
2240,21900157,2019
386,22000813,2020
912,22000353,2020
1789,21900609,2019
1428,21900970,2019
5590,21600937,2016
1572,21900834,2019
5151,21700002,2017
1826,21900573,2019
3713,21800053,2018
4416,21700732,2017
2616,21801154,2018
7733,21500213,2015
5075,21700084,2017
1759,21900637,2019
275,22000904,2020
3460,21800307,2018
7060,21500877,2015
5533,21601003,2016
2319,21900083,2019
3362,21800408,2018
4173,21700983,2017
6973,21500965,2015
5728,21600803,2016
4960,21700200,2017
3301,21800474,2018
6318,21600223,2016
673,22000428,2020
5853,21600674,2016
3986,21701158,2017
656,22000618,2020
6051,21600480,2016
7433,21500506,2015
1707,21900687,2019
3043,21800733,2018
4451,21700709,2017
5779,21600748,2016
245,22000937,2020
7777,21500173,2015
2411,11900065,2019
4721,21700434,2017
2740,21801041,2018
1668,21900733,2019
4822,21700329,2017
5004,21700146,2017
7577,21500357,2015
5844,21600681,2016
5504,21601035,2016
1531,21900870,2019
2812,21800961,2018
3518,21800260,2018
5347,21601182,2016
4047,21701105,2017
4464,21700694,2017
4107,21701049,2017
2528,41800132,2018
277,22000906,2020
4812,21700348,2017
3186,21800586,2018
3370,21800402,2018
194,22000983,2020
2855,21800914,2018
6740,21501211,2015
7169,21500782,2015
1453,21900940,2019
4947,21700213,2017
77,42000162,2020
6097,21600430,2016
3191,21800576,2018
7389,21500552,2015
5916,21600618,2016
387,22000814,2020
5749,21600793,2016
7291,21500646,2015
6311,21600216,2016
4588,21700555,2017
126,22000255,2020
3604,21800170,2018
7950,11500109,2015
7241,21500701,2015
184,22001002,2020
3619,21800160,2018
1398,11900133,2019
4431,21700716,2017
2039,21900364,2019
1435,21900965,2019
6576,11600054,2016
244,22000936,2020
3451,21800325,2018
3271,21800510,2018
2902,21800867,2018
4186,21700969,2017
4516,21700635,2017
2806,21800971,2018
2235,21900165,2019
1623,21900770,2019
2102,21900296,2019
6604,11600028,2016
5727,21600802,2016
4245,21700911,2017
8016,11500035,2015
4586,21700567,2017
6600,11600032,2016
114,22001054,2020
6877,21501059,2015
279,22000907,2020
892,22000377,2020
2768,21801001,2018
7047,21500891,2015
7990,11500061,2015
7519,21500434,2015
3305,21800478,2018
6328,21600203,2016
6488,21600044,2016
1457,21900944,2019
6362,21600173,2016
4620,21700534,2017
2719,21801053,2018
6431,21600105,2016
3591,21800174,2018
657,22000619,2020
3720,21800060,2018
479,22000171,2020
3566,21800206,2018
159,22001024,2020
3058,21800719,2018
7659,21500287,2015
1836,21900555,2019
1071,22000180,2020
5819,21600716,2016
7915,21500025,2015
1901,21900491,2019
2577,21801206,2018
4229,21700923,2017
2406,11900072,2019
5435,21601102,2016
7045,21500906,2015
3372,21800404,2018
3348,21800422,2018
1402,11900126,2019
3364,21800410,2018
3771,21800013,2018
2437,11900030,2019
5487,21601049,2016
2751,21801022,2018
2230,21900174,2019
1024,22000247,2020
6194,21600344,2016
841,22000432,2020
2795,21800983,2018
4955,21700195,2017
2549,21801225,2018
5228,41600304,2016
5891,21600649,2016
2827,21800948,2018
7919,21500029,2015
4373,21700779,2017
6579,11600058,2016
6737,21501208,2015
3653,21800120,2018
7840,21500101,2015
2260,21900134,2019
3006,21800765,2018
3864,41700224,2017
5293,41600131,2016
801,22000479,2020
544,22000659,2020
5834,21600694,2016
62,42000103,2020
5552,21600977,2016
230,22000952,2020
6375,21600154,2016
1715,21900682,2019
6845,21501105,2015
3296,21800469,2018
6266,21600260,2016
7217,21500723,2015
2542,41800141,2018
6020,21600508,2016
3523,21800248,2018
2854,21800912,2018
5237,41600206,2016
5354,21601174,2016
24,42000205,2020
3110,21800657,2018
7475,21500458,2015
7978,11500070,2015
5422,21601103,2016
3663,21800116,2018
639,22000631,2020
750,22000521,2020
3889,41700155,2017
3338,21800442,2018
2845,21800933,2018
5763,21600778,2016
5547,21600990,2016
622,22000002,2020
2619,21801157,2018
3914,41700111,2017
5917,21600619,2016
5609,21600923,2016
757,22000517,2020
1806,21900597,2019
686,22000600,2020
4437,21700722,2017
3816,11800038,2018
4218,21700926,2017
3240,21800528,2018
2700,21801079,2018
3735,21800036,2018
2343,21900052,2019
2656,21801120,2018
2917,21800861,2018
2359,21900038,2019
2769,21801002,2018
3278,21800486,2018
6750,21501189,2015
1661,21900740,2019
1164,22000091,2020
607,22000008,2020
5670,21600860,2016
749,22000524,2020
2355,21900050,2019
5746,21600790,2016
7963,11500090,2015
7942,21500003,2015
4132,21701027,2017
1063,22000201,2020
7886,21500055,2015
1987,21900412,2019
2289,21900106,2019
6609,11600023,2016
6223,21600309,2016
2045,21900355,2019
6227,21600313,2016
29,42000214,2020
5895,21600639,2016
6397,21600134,2016
7398,21500544,2015
7031,21500921,2015
4329,21700818,2017
6762,21501184,2015
5560,21600965,2016
5443,21601094,2016
958,22000319,2020
1069,22000193,2020
726,22000543,2020
1595,21900805,2019
3147,21800623,2018
4417,21700733,2017
3525,21800250,2018
3098,21800672,2018
4313,21700833,2017
4580,21700573,2017
7593,21500346,2015
7003,21500940,2015
7421,21500523,2015
7350,21500601,2015
1354,21901272,2019
6334,21600194,2016
1903,21900493,2019
1379,21901249,2019
2199,21900201,2019
5195,11700033,2017
7554,21500394,2015
5385,21601147,2016
6138,21600393,2016
2483,41800205,2018
7146,21500791,2015
5716,21600808,2016
960,22000308,2020
4048,21701106,2017
5908,21600624,2016
4553,21700602,2017
6768,21501175,2015
3745,21800032,2018
5214,11700006,2017
3267,21800506,2018
1278,41900114,2019
75,42000172,2020
864,22000410,2020
2126,21900275,2019
2002,21900399,2019
2135,21900257,2019
3311,21800458,2018
5912,21600614,2016
2734,21801035,2018
7000,21500937,2015
6971,21500963,2015
7473,21500472,2015
3343,21800433,2018
4098,21701052,2017
5870,21600663,2016
1837,21900556,2019
4360,21700794,2017
1546,21900853,2019
242,22000934,2020
7310,21500635,2015
840,22000431,2020
3927,21701224,2017
5059,21700099,2017
7364,21500584,2015
174,22001008,2020
1332,21901285,2019
4663,21700483,2017
1570,21900832,2019
614,22000014,2020
5685,21600835,2016
4065,21701078,2017
826,22000447,2020
5404,21601135,2016
5401,21601131,2016
579,22000041,2020
410,22000789,2020
7431,21500519,2015
2276,21900121,2019
222,22000962,2020
3895,41700134,2017
4111,21701037,2017
130,22001042,2020
1643,21900763,2019
2191,21900208,2019
4980,21700173,2017
4457,21700687,2017
5209,11700016,2017
2341,21900064,2019
7025,21500915,2015
2800,21800965,2018
101,22001068,2020
4297,21700861,2017
2818,21800954,2018
2313,21900077,2019
6994,21500944,2015
4931,21700223,2017
2011,21900381,2019
2297,21900099,2019
3291,21800481,2018
7822,21500115,2015
7914,21500024,2015
2203,21900192,2019
5471,21601064,2016
7329,21500610,2015
6417,21600108,2016
6058,21600473,2016
5934,21600594,2016
4166,21700991,2017
4512,21700646,2017
7283,21500657,2015
7598,21500351,2015
1636,21900756,2019
3231,21800547,2018
1769,21900634,2019
2163,21900225,2019
4201,21700954,2017
2211,21900185,2019
4611,21700540,2017
6930,21501018,2015
695,22000592,2020
2965,21800805,2018
5759,21600774,2016
5441,21601092,2016
2875,21800905,2018
6156,21600381,2016
7178,21500763,2015
1945,21900446,2019
3586,21800185,2018
6571,11600063,2016
7021,21500929,2015
3809,11800042,2018
6827,21501118,2015
2671,21801106,2018
6956,21500983,2015
6029,21600506,2016
5702,21600825,2016
3506,21800275,2018
5108,21700045,2017
4158,21700997,2017
6866,21501077,2015
4517,21700636,2017
1097,22000150,2020
6247,21600287,2016
5875,21600653,2016
215,22000973,2020
238,22000946,2020
2160,21900237,2019
5691,21600841,2016
318,22000872,2020
2214,21900188,2019
7949,11500105,2015
6672,41500126,2015
7801,21500140,2015
8003,11500047,2015
531,22000677,2020
788,22000481,2020
2791,21800979,2018
7787,21500153,2015
2563,21801217,2018
7780,21500159,2015
1985,21900410,2019
3813,11800033,2018
7784,21500163,2015
23,42000216,2020
3775,11800071,2018
997,22000281,2020
2117,21900283,2019
3051,21800726,2018
4080,21701077,2017
6492,21600037,2016
2998,21800786,2018
3759,21800015,2018
204,22000978,2020
1771,21900636,2019
2986,21800788,2018
320,22000874,2020
2347,21900042,2019
760,22000516,2020
7964,11500089,2015
5556,21600981,2016
3015,21800760,2018
3402,21800373,2018
7695,21500251,2015
5566,21600971,2016
3201,21800568,2018
2436,11900043,2019
2158,21900235,2019
367,22000826,2020
6189,21600339,2016
1376,21901246,2019
4975,21700187,2017
6663,41500211,2015
675,22000605,2020
3585,21800184,2018
2729,21801046,2018
1671,21900735,2019
92,22001073,2020
3999,21701145,2017
6419,21600110,2016
6268,21600262,2016
6071,21600471,2016
4272,21700875,2017
3461,21800308,2018
2005,21900389,2019
3020,21800750,2018
6078,21600443,2016
2237,21900154,2019
747,22000535,2020
5989,21600536,2016
1714,21900681,2019
100,22001069,2020
1842,21900561,2019
4594,21700561,2017
2926,21800852,2018
6056,21600485,2016
4321,21700826,2017
1831,21900563,2019
2767,21801013,2018
1193,12000031,2020
7814,21500135,2015
1084,22000165,2020
3849,41700305,2017
976,22000291,2020
6327,21600202,2016
861,22000407,2020
7290,21500645,2015
6030,21600507,2016
6439,21600087,2016
57,42000154,2020
1441,21900959,2019
1321,21901298,2019
1575,21900822,2019
2165,21900227,2019
5805,21600727,2016
1355,21901273,2019
262,22000921,2020
3571,21800211,2018
3563,21800203,2018
5588,21600935,2016
5774,21600762,2016
3691,21800086,2018
6990,21500956,2015
952,22000314,2020
455,22000742,2020
1779,21900614,2019
7222,21500728,2015
6069,21600469,2016
5106,21700043,2017
2673,21801096,2018
321,22000875,2020
2370,21900034,2019
4227,21700935,2017
6322,21600210,2016
6840,21501100,2015
3182,21800597,2018
6161,21600370,2016
5348,21601183,2016
3393,21800383,2018
770,22000511,2020
3565,21800205,2018
1999,21900396,2019
6025,21600502,2016
4584,21700577,2017
5897,21600627,2016
2859,21800917,2018
1269,41900145,2019
2024,21900379,2019
5189,11700037,2017
4175,21700985,2017
5812,21600722,2016
3196,21800581,2018
7773,21500169,2015
220,22000960,2020
3398,21800369,2018
3536,21800234,2018
7552,21500392,2015
1884,21900511,2019
4051,21701095,2017
2501,41800221,2018
1338,21901291,2019
1883,21900510,2019
5025,21700122,2017
7275,21500673,2015
5050,21700103,2017
183,22001001,2020
764,22000506,2020
5266,41600155,2016
6684,41500144,2015
6282,21600248,2016
6700,41500132,2015
5951,21600584,2016
3022,21800752,2018
4015,21701129,2017
1423,11900102,2019
2091,21900315,2019
6583,11600050,2016
3382,21800400,2018
6089,21600454,2016
2667,21801116,2018
2684,21801091,2018
5371,21601158,2016
2070,21900322,2019
6501,21600030,2016
2120,21900269,2019
2592,21801190,2018
5643,21600882,2016
2403,11900069,2019
2044,21900354,2019
7351,21500588,2015
5210,11700012,2017
511,22000689,2020
7885,21500054,2015
7005,21500942,2015
4861,21700296,2017
3995,21701167,2017
1619,21900783,2019
2219,21900179,2019
7468,21500482,2015
5913,21600615,2016
5901,21600631,2016
6939,21501010,2015
2720,21801054,2018
2533,41800162,2018
6359,21600170,2016
6678,41500115,2015
2000,21900397,2019
1219,12000004,2020
7456,21500485,2015
5679,21600853,2016
6384,21600150,2016
1390,21901238,2019
5026,21700123,2017
7882,21500068,2015
6843,21501103,2015
5359,21601165,2016
2879,21800895,2018
5993,21600540,2016
2183,21900213,2019
6665,41500201,2015
1011,22000267,2020
233,22000955,2020
3896,41700124,2017
4383,21700771,2017
5264,41600105,2016
1382,21901241,2019
3923,21701220,2017
6454,21600071,2016
106,22001077,2020
6287,21600240,2016
920,22000361,2020
3826,11800018,2018
798,22000475,2020
4648,21700499,2017
7258,21500689,2015
2982,21800793,2018
2571,21801201,2018
7212,21500732,2015
2609,21801176,2018
5414,21601113,2016
794,22000487,2020
5039,21700108,2017
218,22000958,2020
3527,21800239,2018
2857,21800913,2018
6802,21501139,2015
1439,21900957,2019
1777,21900624,2019
7743,21500197,2015
3318,21800465,2018
4675,21700473,2017
3686,21800094,2018
313,22000868,2020
4248,21700898,2017
3489,21800279,2018
2381,21900014,2019
298,22000883,2020
848,22000425,2020
2714,21801063,2018
6143,21600398,2016
3031,21800735,2018
5368,21601155,2016
3041,21800731,2018
7099,21500840,2015
7416,21500533,2015
620,22000004,2020
3116,21800663,2018
2293,21900110,2019
1665,21900730,2019
5029,21700126,2017
3234,21800537,2018
5382,21601144,2016
4291,21700855,2017
3646,21800129,2018
2188,21900205,2019
7314,21500639,2015
3163,21800612,2018
985,22000284,2020
1252,41900214,2019
3151,21800627,2018
2358,21900037,2019
497,22000695,2020
4478,21700682,2017
5431,21601098,2016
4121,21701031,2017
5648,21600886,2016
7594,21500347,2015
1732,21900654,2019
4271,21700874,2017
4823,21700330,2017
4265,21700887,2017
4498,21700661,2017
6340,21600185,2016
7906,21500034,2015
3494,21800284,2018
1642,21900762,2019
7299,21500640,2015
5113,21700039,2017
2075,21900327,2019
6602,11600035,2016
1462,21900933,2019
5423,21601104,2016
3988,21701160,2017
5226,41600401,2016
4401,21700745,2017
178,22000434,2020
456,22000743,2020
3242,21800529,2018
606,22000007,2020
4415,21700731,2017
961,22000306,2020
302,22000887,2020
93,22001079,2020
4554,21700591,2017
4928,21700220,2017
2712,21801061,2018
4773,21700380,2017
5570,21600962,2016
4384,21700772,2017
7043,21500904,2015
3062,21800709,2018
4875,21700286,2017
3956,21701191,2017
4657,21700495,2017
6276,21600257,2016
1918,21900478,2019
2375,21900020,2019
6739,21501210,2015
2561,21801215,2018
1092,22000159,2020
7987,11500066,2015
8026,11500022,2015
5231,41600313,2016
6801,21501138,2015
7726,21500224,2015
1260,41900212,2019
4194,21700962,2017
132,22001044,2020
3768,21800010,2018
2310,21900088,2019
6482,21600051,2016
7346,21500597,2015
417,22000781,2020
4937,21700216,2017
2580,21801193,2018
7975,11500079,2015
3681,21800089,2018
3950,21701198,2017
4476,21700680,2017
2176,21900218,2019
5885,21600643,2016
3061,21800708,2018
5182,11700044,2017
2677,21801100,2018
3220,21800562,2018
6077,21600442,2016
849,22000426,2020
2891,21800892,2018
1052,22000205,2020
1012,22000249,2020
1997,21900394,2019
144,22001039,2020
2877,21800907,2018
5898,21600628,2016
4101,21701055,2017
4770,21700377,2017
627,22000647,2020
2334,21900057,2019
5098,21700049,2017
5152,11700067,2017
6688,41500123,2015
4714,21700439,2017
7805,21500144,2015
7652,21500296,2015
828,22000438,2020
5630,21600899,2016
2834,21800938,2018
2302,21900092,2019
919,22000355,2020
5381,21601143,2016
51,42000115,2020
6031,21600492,2016
2983,21800794,2018
3876,41700221,2017
6916,21501020,2015
4237,21700918,2017
1696,21900704,2019
6441,21600089,2016
7051,21500895,2015
4358,21700792,2017
3005,21800764,2018
3656,21800123,2018
2003,21900400,2019
3973,21701176,2017
8009,11500042,2015
1378,21901248,2019
3388,21800378,2018
5514,21601015,2016
1968,21900420,2019
3069,21800702,2018
5662,21600870,2016
4905,21700245,2017
7821,21500114,2015
6685,41500134,2015
7641,21500300,2015
5030,21700127,2017
4171,21700981,2017
7113,21500825,2015
7435,21500508,2015
1363,21901257,2019
2440,11900035,2019
1054,22000208,2020
831,22000440,2020
7062,21500879,2015
5397,21601127,2016
3000,21800770,2018
49,42000145,2020
3607,21800173,2018
2711,21801060,2018
80,42000131,2020
2610,21801161,2018
3657,21800124,2018
4705,21700444,2017
5180,11700047,2017
68,42000153,2020
6513,21600025,2016
4086,21701069,2017
5967,21600561,2016
4299,21700863,2017
6856,21501086,2015
18,42000311,2020
2706,21801070,2018
1222,41900405,2019
2089,21900313,2019
7548,21500388,2015
869,22000400,2020
860,22000406,2020
7852,21500086,2015
3179,21800594,2018
1107,22000146,2020
4438,21700723,2017
5337,21601189,2016
995,22000280,2020
259,22000918,2020
6859,21501089,2015
7710,21500232,2015
8,42000305,2020
1571,21900833,2019
2035,21900360,2019
284,22000899,2020
1864,21900523,2019
1972,21900424,2019
3679,21800087,2018
409,22000788,2020
2027,21900367,2019
2267,21900128,2019
3290,21800480,2018
3964,21701183,2017
3092,21800683,2018
7812,21500133,2015
1540,21900862,2019
5444,21601095,2016
2324,21900072,2019
6463,21600066,2016
1556,21900848,2019
1797,21900601,2019
3239,21800527,2018
377,22000822,2020
5495,21601042,2016
761,22000518,2020
2459,11900007,2019
4621,21700535,2017
2387,21900006,2019
4045,21701103,2017
4126,21701021,2017
3503,21800272,2018
7232,21500708,2015
5737,21600798,2016
4439,21700710,2017
1890,21900504,2019
5133,21700024,2017
1699,21900693,2019
3577,21800191,2018
7090,21500846,2015
7360,21500580,2015
954,22000315,2020
3836,11800010,2018
6045,21600490,2016
3945,21701209,2017
7361,21500581,2015
1559,21900837,2019
6430,21600104,2016
4472,21700676,2017
7430,21500518,2015
6966,21500978,2015
7931,21500009,2015
5365,21601171,2016
1633,21900767,2019
2042,21900352,2019
4990,21700160,2017
2454,11900015,2019
3102,21800676,2018
5729,21600804,2016
6594,11600037,2016
6586,11600044,2016
509,22000687,2020
5110,21700047,2017
1367,21901261,2019
3992,21701164,2017
6511,21600023,2016
7711,21500233,2015
6725,21501229,2015
7895,21500050,2015
7985,11500065,2015
5991,21600538,2016
6238,21600296,2016
7417,21500534,2015
4211,21700936,2017
1326,21901303,2019
7688,21500260,2015
4032,21701119,2017
2815,21800964,2018
6965,21500974,2015
1662,21900727,2019
3649,21800132,2018
1874,21900533,2019
4976,21700169,2017
6692,41500133,2015
7833,21500108,2015
464,22000734,2020
2532,41800152,2018
6794,21501147,2015
5077,21700071,2017
625,22000646,2020
196,22000985,2020
6145,21600385,2016
2620,21801158,2018
6703,41500162,2015
7701,21500242,2015
5921,21600606,2016
6329,21600204,2016
6090,21600455,2016
7528,21500413,2015
2539,41800171,2018
3308,21800455,2018
5579,21600955,2016
4506,21700640,2017
71,42000132,2020
2869,21800899,2018
3469,21800301,2018
1823,21900568,2019
1974,21900426,2019
6320,21600208,2016
5332,21601199,2016
7221,21500727,2015
6590,11600039,2016
2338,21900061,2019
7909,21500037,2015
7412,21500529,2015
7294,21500649,2015
5721,21600812,2016
3717,21800057,2018
4508,21700642,2017
2133,21900255,2019
4365,21700786,2017
6755,21501193,2015
5879,21600657,2016
2933,21800845,2018
1109,22000148,2020
3984,21701156,2017
6711,41500131,2015
984,22000287,2020
3339,21800429,2018
2976,21800801,2018
5524,21601009,2016
1566,21900828,2019
5344,21601179,2016
4997,21700152,2017
3933,21701230,2017
2638,21801144,2018
5112,21700038,2017
87,52000201,2020
5765,21600766,2016
1498,21900896,2019
4081,21701065,2017
4805,21700341,2017
3671,21800096,2018
4599,21700549,2017
6317,21600222,2016
6421,21600112,2016
6592,11600041,2016
1962,21900433,2019
4425,21700727,2017
7916,21500026,2015
6810,21501132,2015
1073,22000182,2020
1736,21900657,2019
3437,21800342,2018
5314,21601230,2016
7280,21500656,2015
6393,21600130,2016
54,42000104,2020
2633,21801139,2018
6795,21501148,2015
5876,21600654,2016
1485,21900912,2019
1370,21901252,2019
3454,21800328,2018
4646,21700515,2017
6655,41500204,2015
1669,21900734,2019
1854,21900543,2019
7326,21500622,2015
1537,21900859,2019
6481,21600050,2016
6059,21600474,2016
1928,21900468,2019
2060,21900340,2019
5362,21601168,2016
4077,21701074,2017
5427,21601108,2016
5021,21700135,2017
2892,21800893,2018
1201,12000023,2020
4904,21700244,2017
6743,21501196,2015
6686,41500104,2015
5,42000402,2020
5358,21601178,2016
6587,11600046,2016
3269,21800508,2018
3718,21800058,2018
5002,21700157,2017
5290,41600172,2016
4655,21700493,2017
5979,21600557,2016
4593,21700560,2017
4610,21700539,2017
4495,21700658,2017
5425,21601106,2016
3504,21800273,2018
5927,21600601,2016
4202,21700955,2017
6303,21600236,2016
7928,21500006,2015
7656,21500284,2015
6695,41500113,2015
4400,21700744,2017
600,22000027,2020
680,22000594,2020
5456,21601077,2016
6780,21501156,2015
6528,21600001,2016
3280,21800488,2018
6437,21600098,2016
5395,21601141,2016
1287,41900153,2019
6178,21600347,2016
4445,21700703,2017
6210,21600329,2016
3643,21800126,2018
2023,21900376,2019
1504,21900887,2019
14,42000302,2020
7067,21500869,2015
2754,21801025,2018
3508,21800277,2018
6551,11600084,2016
7494,21500445,2015
6837,21501097,2015
3205,21800572,2018
5549,21600974,2016
5969,21600564,2016
2640,21801131,2018
6923,21501027,2015
2177,21900219,2019
3843,41700401,2017
3859,41700225,2017
3452,21800326,2018
2691,21801083,2018
8022,11500027,2015
3253,21800522,2018
3403,21800374,2018
4197,21700950,2017
2162,21900239,2019
5745,21600789,2016
3407,21800365,2018
7967,11500083,2015
918,22000360,2020
